"county_code","date_id","Clinton","Trump","Stein","Johnson"
27011,"0917",8.08,2.69,0.77,1.92
27013,"0917",4.31,1.73,0.19,0.46
27015,"0917",4.23,2.09,0.15,0.56
27017,"0917",4.70,1.86,0.12,0.56
27019,"0917",5.80,2.33,0.11,0.51
27021,"0917",5.04,1.68,0.13,0.32
27023,"0917",5.62,1.58,0.00,0.30
27025,"0917",5.18,2.19,0.17,0.39
27027,"0917",4.30,2.33,0.23,0.42
27029,"0917",5.55,1.99,0.00,0.71
27031,"0917",5.24,3.25,0.10,0.52
27033,"0917",4.32,2.16,0.14,0.41
27035,"0917",4.76,2.25,0.12,0.55
27037,"0917",5.44,2.53,0.12,0.53
27039,"0917",5.95,2.62,0.06,0.77
27041,"0917",4.52,2.25,0.15,0.99
27043,"0917",3.99,1.37,0.00,0.37
27045,"0917",5.93,2.50,0.08,0.31
27047,"0917",5.32,1.71,0.00,0.41
27049,"0917",3.96,1.98,0.13,0.57
27051,"0917",4.14,1.72,0.34,0.34
27053,"0917",4.80,2.29,0.15,0.60
27055,"0917",4.14,2.13,0.18,0.43
27057,"0917",4.85,2.68,0.06,0.51
27059,"0917",4.26,2.36,0.08,0.23
27061,"0917",4.62,1.78,0.16,0.30
27063,"0917",4.44,1.80,0.11,0.85
27065,"0917",4.46,2.48,0.10,0.50
27067,"0917",4.11,2.28,0.15,0.56
27069,"0917",3.55,1.42,0.00,0.71
27071,"0917",5.22,1.53,0.00,0.36
27073,"0917",4.71,1.28,0.64,0.21
27075,"0917",4.63,2.79,0.16,0.32
27077,"0917",7.89,2.30,0.66,0.66
27079,"0917",5.77,2.59,0.59,1.06
27081,"0917",5.97,1.49,0.00,0.00
27083,"0917",4.57,2.65,0.51,1.34
27085,"0917",5.89,1.32,0.08,0.56
27087,"0917",2.36,0.71,0.00,0.47
27089,"0917",4.45,6.09,0.00,0.47
27091,"0917",4.49,3.13,0.00,0.25
27093,"0917",3.81,1.27,0.11,0.85
27095,"0917",5.10,2.07,0.08,0.24
27097,"0917",3.14,2.54,0.00,0.36
27099,"0917",3.97,1.88,0.06,0.27
27101,"0917",3.48,2.09,0.00,0.35
27103,"0917",4.07,1.81,0.20,1.08
27105,"0917",3.18,2.79,0.00,0.34
27107,"0917",3.23,0.86,0.22,0.43
27109,"0917",4.64,2.24,0.13,0.69
27111,"0917",5.14,2.53,0.13,0.47
27113,"0917",5.45,1.88,0.70,0.82
27115,"0917",3.53,2.24,0.04,0.26
27117,"0917",4.21,3.33,0.00,0.53
27119,"0917",4.04,1.92,0.00,0.76
27121,"0917",3.28,2.04,0.11,1.02
27123,"0917",4.59,2.37,0.16,0.47
27125,"0917",4.13,0.46,0.00,1.38
27127,"0917",2.84,4.06,0.00,0.16
27129,"0917",2.54,2.07,0.00,0.28
27131,"0917",3.94,3.21,0.27,0.45
27133,"0917",6.81,2.45,0.54,0.14
27135,"0917",3.75,1.35,0.08,0.08
27137,"0917",5.05,2.42,0.13,0.79
27139,"0917",5.63,2.20,0.11,0.69
27141,"0917",4.83,2.20,0.07,0.41
27143,"0917",4.29,1.87,0.00,0.88
27145,"0917",4.09,1.99,0.12,0.49
27147,"0917",4.96,1.62,0.05,0.65
27149,"0917",3.46,2.03,0.27,1.02
27151,"0917",3.86,1.70,0.00,0.46
27153,"0917",3.26,2.74,0.35,2.45
27155,"0917",5.88,1.68,0.00,0.00
27157,"0917",4.76,1.42,0.06,0.28
27159,"0917",5.59,1.50,0.00,0.55
27161,"0917",5.98,2.55,0.00,0.13
27163,"0917",5.28,2.42,0.11,0.85
27165,"0917",3.01,1.58,0.00,0.57
27167,"0917",5.12,2.56,0.21,0.85
27169,"0917",4.28,2.02,0.15,0.63
27171,"0917",5.48,2.75,0.25,0.74
27173,"0917",4.10,3.15,0.00,0.27
28001,"0917",4.39,2.09,0.04,0.11
28003,"0917",5.46,1.96,0.14,0.52
28005,"0917",4.72,1.18,0.00,0.00
28007,"0917",3.83,3.32,0.00,0.00
28009,"0917",2.50,1.88,0.00,0.31
28011,"0917",3.52,2.11,0.03,0.07
28013,"0917",4.92,1.49,0.00,0.00
28015,"0917",5.81,1.16,0.00,0.00
28017,"0917",2.95,1.72,0.00,0.74
28019,"0917",3.28,2.46,0.00,0.00
28021,"0917",2.64,2.14,0.00,0.33
28023,"0917",5.34,2.78,0.00,0.43
28025,"0917",3.34,2.46,0.06,0.32
28027,"0917",2.52,0.93,0.00,0.27
28029,"0917",3.61,1.65,0.00,0.18
28031,"0917",2.65,2.29,0.00,0.12
28033,"0917",4.74,1.91,0.06,0.33
28035,"0917",4.94,2.66,0.09,0.30
28037,"0917",5.17,1.55,0.00,0.00
28039,"0917",3.68,1.66,0.00,0.42
28041,"0917",3.96,1.67,0.00,0.00
28043,"0917",9.06,3.60,0.99,0.62
28045,"0917",5.62,2.47,0.10,0.36
28047,"0917",5.28,2.52,0.11,0.23
28049,"0917",4.46,2.70,0.07,0.37
28051,"0917",2.88,2.73,0.00,0.00
28053,"0917",1.72,2.58,0.00,0.00
28055,"0917",0.00,0.00,0.00,0.00
28057,"0917",3.92,2.25,0.00,2.25
28059,"0917",4.67,2.21,0.05,0.31
28061,"0917",3.86,1.43,0.00,0.00
28063,"0917",3.46,8.08,0.46,0.69
28065,"0917",4.52,1.20,0.30,0.00
28067,"0917",4.84,2.17,0.09,0.15
28069,"0917",1.47,3.24,0.00,0.00
28071,"0917",5.79,3.03,0.32,0.48
28073,"0917",4.77,2.23,0.10,0.27
28075,"0917",4.92,2.11,0.03,0.24
28077,"0917",4.18,3.30,0.00,0.00
28079,"0917",2.56,1.70,0.00,0.34
28081,"0917",4.88,2.46,0.04,0.28
28083,"0917",3.66,2.04,0.00,0.00
28085,"0917",4.61,5.44,0.08,0.25
28087,"0917",4.95,3.26,0.02,0.36
28089,"0917",6.58,2.56,0.09,0.52
28091,"0917",4.25,1.31,0.08,0.08
28093,"0917",4.87,3.79,0.15,0.36
28095,"0917",3.25,1.51,0.12,0.12
28097,"0917",4.69,4.69,0.00,0.38
28099,"0917",3.49,2.06,0.07,0.71
28101,"0917",4.04,2.47,0.11,0.00
28103,"0917",3.86,3.86,0.00,0.30
28105,"0917",4.73,1.91,0.14,0.44
28107,"0917",7.10,3.86,0.26,0.69
28109,"0917",5.07,2.13,0.12,0.12
28111,"0917",1.19,2.37,0.00,0.00
28113,"0917",3.75,2.07,0.00,0.23
28115,"0917",3.93,1.35,0.00,0.26
28117,"0917",3.27,1.54,0.00,0.05
28119,"0917",1.09,3.62,0.00,0.00
28121,"0917",5.94,2.54,0.16,0.22
28123,"0917",3.26,2.13,0.07,0.00
28125,"0917",3.09,3.09,0.00,1.03
28127,"0917",5.31,2.69,0.00,0.13
28129,"0917",3.52,1.57,0.20,0.00
28131,"0917",4.16,1.87,0.21,0.42
28133,"0917",2.20,2.27,0.00,0.00
28135,"0917",4.46,1.91,0.00,0.00
28137,"0917",4.56,3.67,0.00,0.24
28139,"0917",5.80,3.84,0.00,0.60
28141,"0917",4.21,1.19,0.00,0.32
28143,"0917",2.99,2.11,0.00,0.00
28145,"0917",3.63,1.33,0.05,0.15
28147,"0917",3.39,2.08,0.26,0.52
28149,"0917",3.93,1.93,0.04,0.26
28151,"0917",4.12,2.64,0.03,0.31
28153,"0917",3.02,1.13,0.00,0.13
28155,"0917",4.31,2.30,0.00,0.00
28157,"0917",1.92,1.28,0.00,0.00
28159,"0917",3.20,1.21,0.00,0.11
28161,"0917",4.46,2.60,0.19,0.46
28163,"0917",4.74,1.56,0.00,0.31
29001,"0917",4.76,2.44,0.12,0.54
29003,"0917",6.27,4.22,0.18,0.42
29005,"0917",3.87,2.65,0.41,0.00
29007,"0917",4.58,3.45,0.00,0.34
29009,"0917",5.43,2.59,0.16,0.26
29011,"0917",4.73,1.89,0.00,0.38
29013,"0917",3.41,1.01,0.25,0.13
29015,"0917",6.12,1.63,0.00,0.38
29017,"0917",2.70,2.46,0.00,0.74
29019,"0917",6.26,2.88,0.15,0.66
29021,"0917",4.71,3.68,0.11,0.55
29023,"0917",5.09,2.77,0.08,0.36
29025,"0917",3.89,1.59,0.00,0.18
29027,"0917",4.29,2.30,0.16,0.37
29029,"0917",6.42,3.23,0.14,0.75
29031,"0917",5.99,2.86,0.09,0.32
29033,"0917",2.66,1.23,0.82,1.23
29035,"0917",0.00,2.42,0.00,0.00
29037,"0917",4.92,1.70,0.09,0.68
29039,"0917",6.09,2.46,0.14,0.14
29041,"0917",3.33,2.41,0.00,0.19
29043,"0917",6.26,2.31,0.08,0.36
29045,"0917",5.41,0.96,0.00,0.00
29047,"0917",5.05,2.34,0.10,0.48
29049,"0917",7.69,3.76,0.48,0.24
29051,"0917",5.05,2.32,0.13,0.36
29053,"0917",4.97,2.24,0.08,0.58
29055,"0917",4.28,1.25,0.28,0.82
29057,"0917",4.82,2.27,0.28,1.98
29059,"0917",4.76,4.18,0.00,0.43
29061,"0917",3.13,1.46,0.00,0.21
29063,"0917",8.04,0.00,0.00,0.50
29065,"0917",4.84,0.71,0.28,0.00
29067,"0917",5.18,1.73,0.00,0.22
29069,"0917",3.81,2.03,0.10,0.20
29071,"0917",5.22,2.60,0.63,1.12
29073,"0917",4.48,2.73,0.10,0.29
29075,"0917",2.56,2.28,0.28,0.28
29077,"0917",5.56,2.41,0.10,0.56
29079,"0917",8.29,3.51,0.00,0.56
29081,"0917",4.92,2.67,0.00,0.56
29083,"0917",5.62,2.11,0.14,1.05
29085,"0917",3.36,1.22,0.00,0.00
29087,"0917",4.96,1.38,0.28,0.00
29089,"0917",5.31,0.86,0.00,0.29
29091,"0917",5.72,1.84,0.19,0.42
29093,"0917",4.91,2.45,0.00,0.61
29095,"0917",4.88,2.27,0.10,0.47
29097,"0917",5.29,2.31,0.08,0.28
29099,"0917",4.70,1.91,0.07,0.38
29101,"0917",5.40,2.51,0.10,0.55
29103,"0917",2.55,2.98,0.00,1.70
29105,"0917",6.04,1.32,0.00,0.46
29107,"0917",4.66,1.82,0.16,0.40
29109,"0917",3.88,1.79,0.00,0.40
29111,"0917",5.76,2.42,0.30,0.00
29113,"0917",4.65,1.52,0.09,0.37
29115,"0917",3.78,3.26,0.17,2.75
29117,"0917",4.73,1.63,0.15,0.62
29119,"0917",5.08,2.50,0.00,0.15
29121,"0917",5.28,1.27,0.00,0.10
29123,"0917",6.10,0.60,0.30,0.45
29125,"0917",2.73,1.17,0.20,0.20
29127,"0917",2.32,2.32,0.42,0.21
29129,"0917",7.69,5.67,0.00,1.21
29131,"0917",3.94,1.72,0.30,0.61
29133,"0917",4.70,1.92,0.00,0.00
29135,"0917",4.31,3.38,0.00,0.10
29137,"0917",4.53,3.77,0.00,0.38
29139,"0917",3.55,4.63,0.46,0.00
29141,"0917",5.69,1.66,0.00,0.47
29143,"0917",3.71,1.51,0.12,0.35
29145,"0917",5.05,2.51,0.12,0.30
29147,"0917",3.10,1.70,0.10,0.33
29149,"0917",1.90,1.43,0.00,0.95
29151,"0917",4.06,1.49,0.00,0.68
29153,"0917",5.77,1.60,0.00,0.32
29155,"0917",4.39,1.53,0.10,0.00
29157,"0917",4.61,2.18,0.13,0.26
29159,"0917",4.09,1.72,0.05,0.69
29161,"0917",5.44,2.77,0.23,0.92
29163,"0917",4.77,2.44,0.00,0.12
29165,"0917",5.10,2.51,0.11,0.44
29167,"0917",5.48,2.26,0.11,0.98
29169,"0917",4.79,1.50,0.09,0.49
29171,"0917",5.81,0.25,0.00,0.51
29173,"0917",5.15,2.39,0.24,0.20
29175,"0917",4.83,1.64,0.29,0.38
29177,"0917",5.42,2.49,0.00,0.22
29179,"0917",9.70,4.22,0.00,0.42
29181,"0917",3.73,2.49,0.18,0.00
29183,"0917",5.41,2.40,0.09,0.51
29185,"0917",4.37,4.37,0.00,0.46
29186,"0917",3.19,1.74,0.19,0.77
29187,"0917",4.63,2.10,0.10,0.29
29189,"0917",4.92,2.30,0.12,0.44
29195,"0917",4.70,1.55,0.00,0.40
29197,"0917",7.73,2.21,0.00,0.55
29199,"0917",4.37,2.18,0.00,0.44
29201,"0917",5.60,1.95,0.00,0.15
29203,"0917",4.52,0.68,0.68,0.68
29205,"0917",6.82,1.62,0.00,0.00
29207,"0917",4.68,2.51,0.10,0.14
29209,"0917",6.23,2.11,0.13,0.51
29211,"0917",3.74,1.07,0.00,0.00
29213,"0917",5.60,2.24,0.03,0.39
29215,"0917",4.83,2.59,0.28,0.35
29217,"0917",4.06,1.00,0.00,0.17
29219,"0917",4.18,1.72,0.04,0.29
29221,"0917",3.95,1.62,0.00,0.30
29223,"0917",6.31,1.46,0.24,0.49
29225,"0917",4.99,3.01,0.73,1.04
29227,"0917",5.26,0.00,0.00,0.00
29229,"0917",3.35,1.48,0.10,0.39
30001,"0917",6.88,2.80,0.00,0.51
30003,"0917",2.02,1.10,0.00,0.18
30005,"0917",4.90,1.40,0.23,0.23
30007,"0917",6.79,2.26,0.00,0.38
30009,"0917",4.58,1.44,0.13,0.13
30011,"0917",6.76,0.00,0.00,2.70
30013,"0917",4.24,2.30,0.13,0.44
30015,"0917",4.90,1.47,0.00,0.00
30017,"0917",5.12,0.98,0.00,0.73
30019,"0917",4.51,0.75,0.00,0.00
30021,"0917",5.29,1.85,0.13,0.13
30023,"0917",5.14,2.77,0.00,0.53
30025,"0917",3.08,1.15,0.00,0.38
30027,"0917",9.26,1.07,0.00,0.59
30029,"0917",5.77,1.85,0.11,0.46
30031,"0917",4.81,1.72,0.18,0.61
30033,"0917",5.26,0.00,0.00,1.75
30035,"0917",3.55,2.09,0.27,0.18
30037,"0917",23.53,0.00,0.00,5.88
30039,"0917",4.15,2.07,0.00,0.00
30041,"0917",4.54,1.96,0.07,0.34
30043,"0917",5.25,2.60,0.22,0.84
30045,"0917",14.96,3.15,0.79,2.36
30047,"0917",4.81,1.90,0.19,0.15
30049,"0917",4.76,1.34,0.15,0.70
30051,"0917",1.82,0.91,0.00,0.91
30053,"0917",6.13,2.37,0.00,0.67
30055,"0917",4.65,2.33,0.00,0.00
30057,"0917",8.58,1.63,0.00,0.59
30059,"0917",3.23,0.81,0.81,0.81
30061,"0917",4.59,1.97,0.00,0.66
30063,"0917",4.81,2.15,0.18,0.51
30065,"0917",8.88,6.91,0.00,0.66
30067,"0917",5.53,1.44,0.56,0.16
30069,"0917",0.00,0.00,0.00,0.00
30071,"0917",1.87,0.37,0.00,0.00
30073,"0917",3.62,3.26,0.00,0.00
30075,"0917",1.43,0.95,0.00,0.48
30077,"0917",3.16,1.58,0.26,0.00
30079,"0917",3.57,7.14,0.00,0.00
30081,"0917",5.08,1.56,0.10,0.43
30083,"0917",4.92,1.08,0.08,0.17
30085,"0917",3.34,2.07,0.16,0.16
30087,"0917",4.10,1.81,0.00,0.76
30089,"0917",6.18,3.54,0.25,0.49
30091,"0917",3.77,1.42,0.00,0.94
30093,"0917",4.26,1.89,0.55,0.66
30095,"0917",5.97,2.22,0.00,0.17
30097,"0917",6.67,1.28,0.00,0.26
30099,"0917",5.11,1.84,0.00,0.20
30101,"0917",4.43,1.30,0.00,0.26
30103,"0917",6.42,1.07,0.00,0.00
30105,"0917",5.32,1.16,0.17,0.66
30107,"0917",4.97,1.66,0.00,0.00
30109,"0917",1.69,0.00,0.00,0.00
30111,"0917",4.66,1.94,0.12,0.60
31001,"0917",4.20,1.49,0.09,0.74
31003,"0917",5.52,2.33,0.00,0.00
31005,"0917",0.00,0.00,0.00,0.00
31007,"0917",0.00,0.00,0.00,2.78
31009,"0917",7.50,2.50,0.00,0.00
31011,"0917",3.65,0.23,0.00,0.46
31013,"0917",0.97,0.97,0.00,0.00
31015,"0917",9.47,0.00,1.05,3.16
31017,"0917",3.27,1.87,0.00,0.93
31019,"0917",5.41,2.37,0.12,0.36
31021,"0917",4.42,1.84,0.00,0.18
31023,"0917",5.71,2.05,0.00,0.00
31025,"0917",4.41,1.61,0.10,0.52
31027,"0917",7.23,1.37,0.20,0.00
31029,"0917",2.28,2.93,0.00,0.00
31031,"0917",4.35,1.77,0.00,1.45
31033,"0917",3.97,0.90,0.00,0.22
31035,"0917",4.16,1.96,0.00,0.00
31037,"0917",2.26,2.58,0.00,0.00
31039,"0917",4.13,1.49,0.17,0.50
31041,"0917",3.11,0.95,0.00,0.68
31043,"0917",3.99,2.92,0.00,0.22
31045,"0917",3.49,1.42,0.11,0.55
31047,"0917",4.35,1.92,0.00,0.28
31049,"0917",12.29,7.26,0.00,0.00
31051,"0917",2.68,1.51,0.00,1.00
31053,"0917",3.70,1.83,0.08,0.33
31055,"0917",5.00,2.09,0.10,0.50
31057,"0917",2.46,0.82,0.00,0.00
31059,"0917",6.27,2.28,0.00,0.00
31061,"0917",3.16,2.11,0.00,1.05
31063,"0917",6.29,2.32,0.33,0.99
31065,"0917",6.23,1.47,0.00,0.37
31067,"0917",3.77,1.50,0.00,0.28
31069,"0917",6.72,5.88,0.00,0.84
31071,"0917",0.00,0.00,0.00,0.00
31073,"0917",7.62,2.86,0.00,0.00
31075,"0917",0.00,0.00,0.00,0.00
31077,"0917",4.76,6.35,0.00,0.79
31079,"0917",2.27,1.09,0.07,0.30
31081,"0917",5.10,1.09,0.12,0.61
31083,"0917",4.56,2.07,1.24,13.28
31085,"0917",0.00,0.00,0.00,0.00
31087,"0917",4.62,1.54,0.00,0.77
31089,"0917",4.12,1.70,0.00,0.14
31091,"0917",0.00,0.00,0.00,0.00
31093,"0917",4.67,3.12,0.00,0.31
31095,"0917",3.16,3.68,0.00,0.53
31097,"0917",6.94,3.47,0.00,0.00
31099,"0917",5.49,1.28,0.00,1.10
31101,"0917",5.31,1.99,0.00,0.13
31103,"0917",8.62,3.45,0.00,0.00
31105,"0917",2.27,1.36,0.00,0.91
31107,"0917",7.70,4.56,0.00,0.86
31109,"0917",4.64,2.07,0.15,0.57
31111,"0917",4.45,1.95,0.03,0.47
31113,"0917",0.00,0.00,0.00,0.00
31115,"0917",4.35,4.35,0.00,0.00
31117,"0917",11.11,0.00,0.00,0.00
31119,"0917",4.85,3.86,0.03,0.26
31121,"0917",4.39,1.80,0.00,0.00
31123,"0917",4.49,1.98,0.00,0.66
31125,"0917",1.62,1.08,0.00,0.00
31127,"0917",3.51,1.92,0.32,0.32
31129,"0917",11.74,0.94,0.00,0.00
31131,"0917",3.92,1.51,0.15,0.60
31133,"0917",1.60,0.00,0.00,0.00
31135,"0917",7.07,1.01,0.00,0.00
31137,"0917",5.18,2.18,0.00,0.27
31139,"0917",4.86,1.44,0.00,0.54
31141,"0917",4.51,1.73,0.00,0.37
31143,"0917",6.69,2.23,0.00,0.00
31145,"0917",7.62,1.62,0.12,0.12
31147,"0917",3.59,2.05,0.00,0.51
31149,"0917",34.59,2.26,0.00,0.00
31151,"0917",3.09,2.11,0.68,0.98
31153,"0917",5.22,2.43,0.17,0.58
31155,"0917",5.55,2.08,0.11,0.75
31157,"0917",4.24,1.60,0.00,0.39
31159,"0917",4.36,3.54,0.13,1.52
31161,"0917",7.34,1.40,0.00,0.35
31163,"0917",5.41,0.68,0.00,0.68
31165,"0917",2.66,3.62,0.00,2.17
31167,"0917",4.78,2.61,0.00,0.00
31169,"0917",4.97,1.75,0.00,0.29
31171,"0917",4.35,2.90,0.00,0.00
31173,"0917",2.57,1.38,0.00,0.00
31175,"0917",5.93,1.58,0.00,0.00
31177,"0917",5.24,1.82,0.17,0.72
31179,"0917",2.77,1.85,0.09,0.55
31181,"0917",4.58,2.29,0.29,0.29
31183,"0917",7.95,0.00,0.00,0.00
31185,"0917",4.86,0.59,0.13,0.46
32001,"0917",4.77,1.64,0.09,0.64
32003,"0917",4.65,2.41,0.08,0.39
32005,"0917",6.10,2.68,0.08,0.78
32007,"0917",4.40,1.63,0.22,0.61
32009,"0917",3.61,2.02,0.00,0.43
32011,"0917",5.14,2.37,0.40,0.00
32013,"0917",4.22,2.29,0.00,0.42
32015,"0917",6.89,2.20,0.28,0.00
32017,"0917",6.08,3.44,0.23,0.23
32019,"0917",5.66,2.14,0.03,0.32
32021,"0917",4.11,1.71,0.34,0.00
32023,"0917",5.85,3.62,0.16,0.54
32027,"0917",3.27,1.09,0.00,0.36
32029,"0917",6.88,1.77,0.10,0.62
32031,"0917",4.94,2.20,0.14,0.60
32033,"0917",5.21,4.46,0.30,0.30
33001,"0917",6.23,5.57,0.19,0.75
33003,"0917",6.09,2.61,0.07,0.66
33005,"0917",5.00,2.72,0.20,0.61
33007,"0917",5.12,2.69,0.26,0.63
33009,"0917",5.00,2.49,0.19,0.64
33011,"0917",5.84,2.50,0.15,0.65
33013,"0917",5.38,2.77,0.19,0.86
33015,"0917",6.21,2.67,0.17,0.66
33017,"0917",5.90,2.42,0.36,0.87
33019,"0917",4.80,2.01,0.09,0.58
34001,"0917",5.20,2.56,0.11,0.39
34003,"0917",6.20,3.05,0.15,0.38
34005,"0917",5.93,2.90,0.12,0.46
34007,"0917",5.36,2.78,0.13,0.35
34009,"0917",7.79,2.80,0.11,0.49
34011,"0917",4.80,2.55,0.18,0.38
34013,"0917",5.00,2.88,0.11,0.36
34015,"0917",5.32,2.78,0.12,0.38
34017,"0917",5.52,2.82,0.10,0.36
34019,"0917",7.98,3.38,0.30,0.86
34021,"0917",5.44,2.70,0.15,0.53
34023,"0917",4.94,2.74,0.18,0.30
34025,"0917",7.05,3.37,0.19,0.32
34027,"0917",6.85,3.40,0.16,0.47
34029,"0917",8.12,3.55,0.18,0.41
34031,"0917",5.49,2.96,0.09,0.26
34033,"0917",5.04,2.35,0.16,0.42
34035,"0917",5.82,2.77,0.17,0.38
34037,"0917",8.20,3.99,0.18,0.46
34039,"0917",5.53,2.85,0.10,0.32
34041,"0917",6.94,3.08,0.14,0.36
35001,"0917",4.68,2.19,0.16,1.17
35003,"0917",14.86,1.35,0.00,0.00
35005,"0917",4.40,1.17,0.00,1.12
35006,"0917",3.68,1.73,0.00,0.83
35007,"0917",3.13,1.76,0.00,0.39
35009,"0917",3.60,1.40,0.06,0.54
35011,"0917",3.17,0.00,0.00,0.79
35013,"0917",3.80,1.55,0.11,0.68
35015,"0917",3.80,1.50,0.06,0.47
35017,"0917",4.11,2.35,0.48,0.64
35019,"0917",6.79,3.75,0.00,0.47
35021,"0917",4.78,0.68,0.00,0.00
35023,"0917",8.80,2.03,0.00,0.68
35025,"0917",3.23,1.78,0.07,0.54
35027,"0917",5.04,1.68,0.06,0.56
35028,"0917",0.00,0.00,0.00,0.00
35029,"0917",4.44,2.29,0.00,0.89
35031,"0917",2.44,1.68,0.18,0.25
35033,"0917",2.34,1.17,0.00,0.78
35035,"0917",3.56,1.40,0.02,1.02
35037,"0917",8.04,3.31,0.00,0.00
35039,"0917",3.44,1.24,0.07,0.48
35041,"0917",3.08,1.38,0.00,0.77
35043,"0917",5.83,2.31,0.16,1.30
35045,"0917",3.45,1.95,0.14,0.39
35047,"0917",2.82,1.54,0.41,0.26
35049,"0917",5.28,3.18,0.13,1.56
35051,"0917",5.84,1.85,0.43,1.57
35053,"0917",4.80,2.27,0.19,1.94
35055,"0917",5.86,2.12,0.85,1.40
35057,"0917",5.29,2.06,0.10,0.59
35059,"0917",4.56,0.27,0.00,1.34
35061,"0917",4.02,1.82,0.19,1.41
36001,"0917",5.75,2.51,0.21,0.46
36003,"0917",4.25,2.83,0.11,0.60
36005,"0917",3.95,2.58,0.09,0.18
36007,"0917",5.23,2.39,0.20,0.92
36009,"0917",5.31,2.78,0.26,0.28
36011,"0917",4.91,2.58,0.26,0.44
36013,"0917",5.17,2.40,0.18,0.63
36015,"0917",4.59,2.01,0.09,0.38
36017,"0917",5.81,1.95,0.12,0.44
36019,"0917",5.52,2.37,0.32,0.36
36021,"0917",7.54,2.83,0.15,0.57
36023,"0917",4.93,2.00,0.14,0.28
36025,"0917",5.22,1.94,0.18,0.45
36027,"0917",6.88,2.79,0.19,0.46
36029,"0917",4.91,2.27,0.10,0.35
36031,"0917",5.90,2.52,0.22,0.50
36033,"0917",4.81,2.34,0.19,0.40
36035,"0917",5.86,2.79,0.21,0.29
36037,"0917",5.56,2.88,0.15,0.63
36039,"0917",6.05,2.00,0.29,0.49
36041,"0917",6.84,3.10,0.00,0.26
36043,"0917",5.68,2.13,0.18,0.29
36045,"0917",3.91,1.52,0.07,0.44
36047,"0917",5.63,2.88,0.14,0.24
36049,"0917",4.41,2.03,0.20,0.41
36051,"0917",5.71,2.45,0.42,0.63
36053,"0917",5.95,2.10,0.03,0.34
36055,"0917",5.07,2.26,0.13,0.39
36057,"0917",5.44,1.79,0.04,0.44
36059,"0917",6.88,3.55,0.15,0.33
36061,"0917",5.36,2.74,0.13,0.38
36063,"0917",5.10,2.40,0.10,0.27
36065,"0917",5.34,2.43,0.11,0.47
36067,"0917",5.22,2.41,0.17,0.48
36069,"0917",5.28,2.46,0.10,0.42
36071,"0917",6.31,3.05,0.19,0.43
36073,"0917",4.38,2.55,0.06,0.27
36075,"0917",5.09,3.01,0.13,0.42
36077,"0917",4.70,1.83,0.14,0.56
36079,"0917",7.37,3.11,0.19,0.40
36081,"0917",5.08,2.88,0.11,0.22
36083,"0917",5.92,2.54,0.16,0.52
36085,"0917",4.78,2.48,0.11,0.33
36087,"0917",7.36,3.08,0.11,0.48
36089,"0917",3.72,2.01,0.21,0.40
36091,"0917",6.81,2.66,0.14,0.57
36093,"0917",5.82,2.73,0.10,0.37
36095,"0917",5.23,2.93,0.16,0.36
36097,"0917",4.67,1.40,0.31,0.86
36099,"0917",5.90,1.89,0.24,0.68
36101,"0917",5.01,2.07,0.06,0.43
36103,"0917",6.83,3.21,0.14,0.35
36105,"0917",6.36,2.67,0.08,0.30
36107,"0917",6.80,2.54,0.15,0.60
36109,"0917",5.03,2.48,0.27,0.73
36111,"0917",6.57,3.07,0.20,0.58
36113,"0917",5.16,2.59,0.15,0.54
36115,"0917",5.45,1.98,0.24,0.41
36117,"0917",5.01,1.78,0.12,0.35
36119,"0917",6.38,3.08,0.15,0.39
36121,"0917",3.75,2.05,0.00,0.28
36123,"0917",5.64,2.78,0.18,0.44
37001,"0917",5.26,2.63,0.07,0.53
37003,"0917",4.67,2.06,0.00,0.36
37005,"0917",4.43,2.27,0.12,0.48
37007,"0917",3.44,1.51,0.00,0.24
37009,"0917",8.07,3.24,0.04,0.45
37011,"0917",6.08,5.02,0.08,0.16
37013,"0917",5.19,2.16,0.17,0.45
37015,"0917",3.10,2.26,0.00,0.60
37017,"0917",2.53,1.70,0.02,0.07
37019,"0917",5.26,2.31,0.12,0.45
37021,"0917",6.53,6.10,0.25,0.68
37023,"0917",4.84,2.98,0.14,0.63
37025,"0917",5.31,2.70,0.10,0.37
37027,"0917",5.38,2.63,0.15,0.65
37029,"0917",4.85,3.59,0.19,0.57
37031,"0917",6.20,2.63,0.07,0.48
37033,"0917",3.71,2.40,0.12,0.24
37035,"0917",5.00,2.37,0.16,0.35
37037,"0917",5.25,2.66,0.15,0.65
37039,"0917",6.13,3.21,0.14,0.84
37041,"0917",3.22,1.54,0.00,0.64
37043,"0917",7.88,2.33,0.00,0.26
37045,"0917",3.76,2.92,0.05,0.39
37047,"0917",3.73,2.18,0.03,0.24
37049,"0917",5.35,2.16,0.08,0.88
37051,"0917",4.15,2.07,0.06,0.32
37053,"0917",6.38,2.27,0.28,0.60
37055,"0917",6.75,3.45,0.06,0.56
37057,"0917",5.15,2.23,0.08,0.31
37059,"0917",5.51,2.16,0.08,0.61
37061,"0917",4.25,5.96,0.04,0.28
37063,"0917",4.59,2.37,0.16,0.47
37065,"0917",3.21,2.26,0.03,0.22
37067,"0917",5.13,2.38,0.14,0.66
37069,"0917",4.40,2.26,0.13,0.40
37071,"0917",5.13,2.24,0.08,0.35
37073,"0917",3.76,0.59,0.00,0.20
37075,"0917",2.45,5.57,0.00,0.00
