"date_id","agg_views","video_shortened_id","candidate"
20160101,18471,1553,"Trump"
20160101,12135,2106,"Clinton"
20160101,13814,1573,"Trump"
20160101,59199,681,"Trump"
20160101,4937,2259,"Clinton"
20160101,6555,1294,"Clinton"
20160102,6831,1294,"Clinton"
20160102,20187,1553,"Trump"
20160102,12227,2106,"Clinton"
20160102,14796,1573,"Trump"
20160102,62824,681,"Trump"
20160102,4985,2259,"Clinton"
20160103,6988,1294,"Clinton"
20160103,21706,1553,"Trump"
20160103,12334,2106,"Clinton"
20160103,16174,1573,"Trump"
20160103,66305,681,"Trump"
20160103,5207,3047,"Clinton"
20160104,11733,2745,"Clinton"
20160104,7781,1294,"Clinton"
20160104,22933,1553,"Trump"
20160104,12424,2106,"Clinton"
20160104,17302,1573,"Trump"
20160104,69550,681,"Trump"
20160105,18317,1573,"Trump"
20160105,73435,681,"Trump"
20160105,11855,2745,"Clinton"
20160105,7966,1294,"Clinton"
20160105,24104,1553,"Trump"
20160105,12499,2106,"Clinton"
20160106,12671,2106,"Clinton"
20160106,19234,1573,"Trump"
20160106,76663,681,"Trump"
20160106,12197,2745,"Clinton"
20160106,8079,1294,"Clinton"
20160106,25954,1553,"Trump"
20160107,8200,1294,"Clinton"
20160107,27519,1553,"Trump"
20160107,12881,2106,"Clinton"
20160107,20491,1573,"Trump"
20160107,79866,681,"Trump"
20160107,12436,2745,"Clinton"
20160108,8323,1294,"Clinton"
20160108,29032,1553,"Trump"
20160108,13004,2106,"Clinton"
20160108,21815,1573,"Trump"
20160108,83404,681,"Trump"
20160108,12606,2745,"Clinton"
20160109,12759,2745,"Clinton"
20160109,8435,1294,"Clinton"
20160109,30374,1553,"Trump"
20160109,13131,2106,"Clinton"
20160109,22881,1573,"Trump"
20160109,86521,681,"Trump"
20160110,90052,681,"Trump"
20160110,12901,2745,"Clinton"
20160110,8557,1294,"Clinton"
20160110,31526,1553,"Trump"
20160110,13230,2106,"Clinton"
20160110,23931,1573,"Trump"
20160111,13338,2106,"Clinton"
20160111,25103,1573,"Trump"
20160111,93499,681,"Trump"
20160111,13216,2745,"Clinton"
20160111,8672,1294,"Clinton"
20160111,32747,1553,"Trump"
20160112,34716,2322,"Clinton"
20160112,34081,1553,"Trump"
20160112,13426,2106,"Clinton"
20160112,26317,1573,"Trump"
20160112,97028,681,"Trump"
20160112,13413,2745,"Clinton"
20160113,35126,2322,"Clinton"
20160113,35343,1553,"Trump"
20160113,13498,2106,"Clinton"
20160113,27626,1573,"Trump"
20160113,102803,681,"Trump"
20160113,13530,2745,"Clinton"
20160114,35368,2322,"Clinton"
20160114,36653,1553,"Trump"
20160114,13574,2106,"Clinton"
20160114,28803,1573,"Trump"
20160114,107287,681,"Trump"
20160114,13604,2745,"Clinton"
20160115,35644,2322,"Clinton"
20160115,38160,1553,"Trump"
20160115,13712,2106,"Clinton"
20160115,29960,1573,"Trump"
20160115,112932,681,"Trump"
20160115,13698,2745,"Clinton"
20160116,209534,2293,"Trump"
20160116,123419,681,"Trump"
20160116,13793,2745,"Clinton"
20160116,35930,2322,"Clinton"
20160116,39894,1553,"Trump"
20160116,13790,2106,"Clinton"
20160117,36229,2322,"Clinton"
20160117,40258,1553,"Trump"
20160117,219234,2293,"Trump"
20160117,159184,681,"Trump"
20160117,13858,2745,"Clinton"
20160117,11066,1758,"Clinton"
20160118,36546,2322,"Clinton"
20160118,40688,1553,"Trump"
20160118,220149,2293,"Trump"
20160118,184739,681,"Trump"
20160118,13925,2745,"Clinton"
20160118,45588,1767,"Clinton"
20160119,36762,2322,"Clinton"
20160119,41161,1553,"Trump"
20160119,220539,2293,"Trump"
20160119,13973,2745,"Clinton"
20160119,11876,1758,"Clinton"
20160119,196806,681,"Trump"
20160120,47141,1767,"Clinton"
20160120,36933,2322,"Clinton"
20160120,41465,1553,"Trump"
20160120,220831,2293,"Trump"
20160120,12593,2745,"Clinton"
20160120,202047,681,"Trump"
20160121,221041,2293,"Trump"
20160121,12115,2745,"Clinton"
20160121,203999,681,"Trump"
20160121,47822,1767,"Clinton"
20160121,37080,2322,"Clinton"
20160121,42381,1553,"Trump"
20160122,221185,2293,"Trump"
20160122,11866,2745,"Clinton"
20160122,208403,681,"Trump"
20160122,48355,1767,"Clinton"
20160122,37199,2322,"Clinton"
20160122,74570,1353,"Trump"
20160123,11501,1758,"Clinton"
20160123,37304,2322,"Clinton"
20160123,74635,1353,"Trump"
20160123,48871,1767,"Clinton"
20160123,221239,2293,"Trump"
20160123,210274,681,"Trump"
20160124,11563,1758,"Clinton"
20160124,37416,2322,"Clinton"
20160124,74720,1353,"Trump"
20160124,49572,1767,"Clinton"
20160124,221299,2293,"Trump"
20160124,210220,681,"Trump"
20160125,37539,2322,"Clinton"
20160125,74814,1353,"Trump"
20160125,50317,1336,"Clinton"
20160125,50332,1767,"Clinton"
20160125,221350,2293,"Trump"
20160125,210245,681,"Trump"
20160126,211256,681,"Trump"
20160126,37737,2322,"Clinton"
20160126,74911,1353,"Trump"
20160126,50740,1336,"Clinton"
20160126,51281,1767,"Clinton"
20160126,221393,2293,"Trump"
20160127,51257,1336,"Clinton"
20160127,52358,1767,"Clinton"
20160127,221426,2293,"Trump"
20160127,212183,681,"Trump"
20160127,37904,2322,"Clinton"
20160127,75008,1353,"Trump"
20160128,34554,2322,"Clinton"
20160128,75111,1353,"Trump"
20160128,52267,1336,"Clinton"
20160128,53497,1767,"Clinton"
20160128,212428,681,"Trump"
20160128,221455,2293,"Trump"
20160129,75190,1353,"Trump"
20160129,30044,2579,"Clinton"
20160129,53239,1336,"Clinton"
20160129,54160,1767,"Clinton"
20160129,212489,681,"Trump"
20160129,221486,2293,"Trump"
20160130,221509,2293,"Trump"
20160130,30143,2579,"Clinton"
20160130,53783,1336,"Clinton"
20160130,54727,1767,"Clinton"
20160130,212913,681,"Trump"
20160130,103922,2390,"Trump"
20160131,221539,2293,"Trump"
20160131,30278,2579,"Clinton"
20160131,54289,1336,"Clinton"
20160131,55476,1767,"Clinton"
20160131,212349,681,"Trump"
20160131,104354,2390,"Trump"
20160201,30439,2579,"Clinton"
20160201,54918,1336,"Clinton"
20160201,56276,1767,"Clinton"
20160201,211992,681,"Trump"
20160201,104889,2390,"Trump"
20160201,193181,2293,"Trump"
20160202,30576,2579,"Clinton"
20160202,55381,1336,"Clinton"
20160202,57052,1767,"Clinton"
20160202,211722,681,"Trump"
20160202,105181,2390,"Trump"
20160202,168877,2293,"Trump"
20160203,30706,2579,"Clinton"
20160203,59098,1336,"Clinton"
20160203,58255,1767,"Clinton"
20160203,213757,681,"Trump"
20160203,105516,2390,"Trump"
20160203,153924,2293,"Trump"
20160204,147221,2293,"Trump"
20160204,30791,2579,"Clinton"
20160204,61777,1336,"Clinton"
20160204,59222,1767,"Clinton"
20160204,214780,681,"Trump"
20160204,106011,2390,"Trump"
20160205,131730,2293,"Trump"
20160205,30865,2579,"Clinton"
20160205,63239,1336,"Clinton"
20160205,58330,1767,"Clinton"
20160205,214862,681,"Trump"
20160205,106217,2390,"Trump"
20160206,56990,1767,"Clinton"
20160206,216139,681,"Trump"
20160206,107072,2390,"Trump"
20160206,295230,2998,"Clinton"
20160206,123721,2293,"Trump"
20160206,64499,1336,"Clinton"
20160207,107890,2390,"Trump"
20160207,65627,1336,"Clinton"
20160207,49980,1767,"Clinton"
20160207,217156,681,"Trump"
20160207,295300,2998,"Clinton"
20160207,109469,2293,"Trump"
20160208,108456,2390,"Trump"
20160208,66370,1336,"Clinton"
20160208,40032,1767,"Clinton"
20160208,217971,681,"Trump"
20160208,295342,2998,"Clinton"
20160208,94721,2293,"Trump"
20160209,108870,2390,"Trump"
20160209,66839,1336,"Clinton"
20160209,34696,1767,"Clinton"
20160209,220711,681,"Trump"
20160209,295401,2998,"Clinton"
20160209,86522,2293,"Trump"
20160210,75929,2293,"Trump"
20160210,109110,2390,"Trump"
20160210,67248,1336,"Clinton"
20160210,31387,1767,"Clinton"
20160210,222400,681,"Trump"
20160210,295501,2998,"Clinton"
20160211,295696,2998,"Clinton"
20160211,64877,2293,"Trump"
20160211,109326,2390,"Trump"
20160211,56435,1336,"Clinton"
20160211,31355,2579,"Clinton"
20160211,224661,681,"Trump"
20160212,51278,1336,"Clinton"
20160212,235184,681,"Trump"
20160212,295771,2998,"Clinton"
20160212,59751,1553,"Trump"
20160212,109553,2390,"Trump"
20160212,28082,1767,"Clinton"
20160213,109793,2390,"Trump"
20160213,27634,1767,"Clinton"
20160213,43291,1336,"Clinton"
20160213,250892,681,"Trump"
20160213,295833,2998,"Clinton"
20160213,61623,1553,"Trump"
20160214,110174,2390,"Trump"
20160214,27706,1767,"Clinton"
20160214,41209,1336,"Clinton"
20160214,254158,681,"Trump"
20160214,296057,2998,"Clinton"
20160214,63000,1553,"Trump"
20160215,64916,1553,"Trump"
20160215,79530,2390,"Trump"
20160215,28092,1767,"Clinton"
20160215,37814,1336,"Clinton"
20160215,257517,681,"Trump"
20160215,296261,2998,"Clinton"
20160216,296329,2998,"Clinton"
20160216,66778,1553,"Trump"
20160216,59369,2390,"Trump"
20160216,27842,1767,"Clinton"
20160216,29609,1336,"Clinton"
20160216,294474,681,"Trump"
20160217,272474,681,"Trump"
20160217,162102,1245,"Clinton"
20160217,50094,1573,"Trump"
20160217,296377,2998,"Clinton"
20160217,69073,1553,"Trump"
20160217,26744,1767,"Clinton"
20160218,249566,681,"Trump"
20160218,58514,1077,"Clinton"
20160218,162437,1245,"Clinton"
20160218,51483,1573,"Trump"
20160218,296416,2998,"Clinton"
20160218,71045,1553,"Trump"
20160219,242454,681,"Trump"
20160219,59188,1077,"Clinton"
20160219,162766,1245,"Clinton"
20160219,52580,1573,"Trump"
20160219,296440,2998,"Clinton"
20160219,73544,1553,"Trump"
20160220,75962,1553,"Trump"
20160220,296481,2998,"Clinton"
20160220,251365,681,"Trump"
20160220,59809,1077,"Clinton"
20160220,53632,1573,"Trump"
20160220,163043,1245,"Clinton"
20160221,163409,1245,"Clinton"
20160221,76979,1553,"Trump"
20160221,296512,2998,"Clinton"
20160221,258458,681,"Trump"
20160221,60715,1077,"Clinton"
20160221,54927,1573,"Trump"
20160222,260291,681,"Trump"
20160222,61492,1077,"Clinton"
20160222,56568,1573,"Trump"
20160222,163737,1245,"Clinton"
20160222,78008,1553,"Trump"
20160222,274544,2998,"Clinton"
20160223,62254,1077,"Clinton"
20160223,266008,681,"Trump"
20160223,57901,1573,"Trump"
20160223,164190,1245,"Clinton"
20160223,80063,1553,"Trump"
20160223,69459,2998,"Clinton"
20160224,64187,1077,"Clinton"
20160224,270831,681,"Trump"
20160224,58754,1573,"Trump"
20160224,144427,2611,"Clinton"
20160224,164714,1245,"Clinton"
20160224,81805,1553,"Trump"
20160225,57287,1573,"Trump"
20160225,65052,1077,"Clinton"
20160225,279183,681,"Trump"
20160225,144477,2611,"Clinton"
20160225,83146,1553,"Trump"
20160225,165163,1245,"Clinton"
20160226,83792,1553,"Trump"
20160226,165554,1245,"Clinton"
20160226,286529,681,"Trump"
20160226,57970,1573,"Trump"
20160226,65637,1077,"Clinton"
20160226,144512,2611,"Clinton"
20160227,144546,2611,"Clinton"
20160227,85004,1553,"Trump"
20160227,166062,1245,"Clinton"
20160227,291833,681,"Trump"
20160227,58943,1573,"Trump"
20160227,66513,1077,"Clinton"
20160228,144642,2611,"Clinton"
20160228,85745,1553,"Trump"
20160228,166549,1245,"Clinton"
20160228,297790,681,"Trump"
20160228,60451,1573,"Trump"
20160228,67432,1077,"Clinton"
20160229,62104,1573,"Trump"
20160229,68524,1077,"Clinton"
20160229,144686,2611,"Clinton"
20160229,86981,1553,"Trump"
20160229,167366,1245,"Clinton"
20160229,305250,681,"Trump"
20160301,308179,681,"Trump"
20160301,63558,1573,"Trump"
20160301,69251,1077,"Clinton"
20160301,144751,2611,"Clinton"
20160301,89069,1553,"Trump"
20160301,168159,1245,"Clinton"
20160302,89692,1553,"Trump"
20160302,168862,1245,"Clinton"
20160302,312260,681,"Trump"
20160302,64540,1573,"Trump"
20160302,69889,1077,"Clinton"
20160302,144850,2611,"Clinton"
20160303,144936,2611,"Clinton"
20160303,90482,1553,"Trump"
20160303,169463,1245,"Clinton"
20160303,317499,681,"Trump"
20160303,66586,1573,"Trump"
20160303,70369,1077,"Clinton"
20160304,145027,2611,"Clinton"
20160304,90927,1553,"Trump"
20160304,169693,1245,"Clinton"
20160304,323174,681,"Trump"
20160304,67391,1573,"Trump"
20160304,70745,1077,"Clinton"
20160305,68019,1573,"Trump"
20160305,71102,1077,"Clinton"
20160305,145102,2611,"Clinton"
20160305,91348,1553,"Trump"
20160305,65007,1245,"Clinton"
20160305,325818,681,"Trump"
20160306,329773,681,"Trump"
20160306,68475,1573,"Trump"
20160306,50865,1077,"Clinton"
20160306,145158,2611,"Clinton"
20160306,92711,1553,"Trump"
20160306,47779,3159,"Clinton"
20160307,369294,3499,"Trump"
20160307,331997,681,"Trump"
20160307,43759,1077,"Clinton"
20160307,145204,2611,"Clinton"
20160307,94201,1553,"Trump"
20160307,47827,3159,"Clinton"
20160308,145233,2611,"Clinton"
20160308,93502,1553,"Trump"
20160308,34108,3159,"Clinton"
20160308,370067,3499,"Trump"
20160308,333502,681,"Trump"
20160308,37823,1077,"Clinton"
20160309,145250,2611,"Clinton"
20160309,93658,1553,"Trump"
20160309,370700,3499,"Trump"
20160309,335387,681,"Trump"
20160309,33325,1077,"Clinton"
20160309,157790,2918,"Clinton"
20160310,158402,2918,"Clinton"
20160310,35427,1767,"Clinton"
20160310,145280,2611,"Clinton"
20160310,93963,1553,"Trump"
20160310,371253,3499,"Trump"
20160310,336632,681,"Trump"
20160311,336436,681,"Trump"
20160311,159024,2918,"Clinton"
20160311,36291,1767,"Clinton"
20160311,145302,2611,"Clinton"
20160311,92245,1553,"Trump"
20160311,371743,3499,"Trump"
20160312,372281,3499,"Trump"
20160312,336740,681,"Trump"
20160312,159646,2918,"Clinton"
20160312,35788,1767,"Clinton"
20160312,60594,2611,"Clinton"
20160312,92124,1553,"Trump"
20160313,25223,1077,"Clinton"
20160313,91861,1553,"Trump"
20160313,372875,3499,"Trump"
20160313,336831,681,"Trump"
20160313,160209,2918,"Clinton"
20160313,35510,1767,"Clinton"
20160314,35074,1767,"Clinton"
20160314,24015,1077,"Clinton"
20160314,91255,1553,"Trump"
20160314,373408,3499,"Trump"
20160314,327745,681,"Trump"
20160314,160696,2918,"Clinton"
20160315,35703,1767,"Clinton"
20160315,22842,1077,"Clinton"
20160315,90786,1553,"Trump"
20160315,373875,3499,"Trump"
20160315,311096,681,"Trump"
20160315,161376,2918,"Clinton"
20160316,162224,2918,"Clinton"
20160316,36152,1767,"Clinton"
20160316,90224,1553,"Trump"
20160316,374431,3499,"Trump"
20160316,349887,2374,"Clinton"
20160316,306927,681,"Trump"
20160317,374925,3499,"Trump"
20160317,350002,2374,"Clinton"
20160317,300887,681,"Trump"
20160317,162933,2918,"Clinton"
20160317,35953,1767,"Clinton"
20160317,88820,1553,"Trump"
20160318,87684,1553,"Trump"
20160318,375342,3499,"Trump"
20160318,350086,2374,"Clinton"
20160318,35533,1767,"Clinton"
20160318,256953,681,"Trump"
20160318,163570,2918,"Clinton"
20160319,86361,1553,"Trump"
20160319,375800,3499,"Trump"
20160319,35368,1767,"Clinton"
20160319,243029,681,"Trump"
20160319,350173,2374,"Clinton"
20160319,164198,2918,"Clinton"
20160320,165039,2918,"Clinton"
20160320,84948,1553,"Trump"
20160320,376291,3499,"Trump"
20160320,32419,1767,"Clinton"
20160320,236834,681,"Trump"
20160320,350252,2374,"Clinton"
20160321,165979,2918,"Clinton"
20160321,83215,1553,"Trump"
20160321,376822,3499,"Trump"
20160321,30221,1767,"Clinton"
20160321,229978,681,"Trump"
20160321,350305,2374,"Clinton"
20160322,30039,1767,"Clinton"
20160322,215228,681,"Trump"
20160322,350362,2374,"Clinton"
20160322,166723,2918,"Clinton"
20160322,81426,1553,"Trump"
20160322,377319,3499,"Trump"
20160323,312111,3499,"Trump"
20160323,29164,1767,"Clinton"
20160323,205663,681,"Trump"
20160323,350417,2374,"Clinton"
20160323,167330,2918,"Clinton"
20160323,80376,1553,"Trump"
20160324,28792,1767,"Clinton"
20160324,79598,1553,"Trump"
20160324,350471,2374,"Clinton"
20160324,100209,3499,"Trump"
20160324,198402,681,"Trump"
20160324,167744,2918,"Clinton"
20160325,168223,2918,"Clinton"
20160325,28531,1767,"Clinton"
20160325,78537,1553,"Trump"
20160325,350519,2374,"Clinton"
20160325,47730,1573,"Trump"
20160325,189978,681,"Trump"
20160326,183880,681,"Trump"
20160326,131186,2918,"Clinton"
20160326,27934,1767,"Clinton"
20160326,77818,1553,"Trump"
20160326,350554,2374,"Clinton"
20160326,46969,1573,"Trump"
20160327,76823,1553,"Trump"
20160327,350598,2374,"Clinton"
20160327,46030,1573,"Trump"
20160327,174188,681,"Trump"
20160327,51304,2918,"Clinton"
20160327,27647,1767,"Clinton"
20160328,27641,1767,"Clinton"
20160328,76672,1553,"Trump"
20160328,350635,2374,"Clinton"
20160328,44657,1573,"Trump"
20160328,164326,681,"Trump"
20160328,35850,2918,"Clinton"
20160329,27226,1767,"Clinton"
20160329,350666,2374,"Clinton"
20160329,75848,1553,"Trump"
20160329,43283,1573,"Trump"
20160329,156932,681,"Trump"
20160329,29607,2918,"Clinton"
20160330,26286,2918,"Clinton"
20160330,26800,1767,"Clinton"
20160330,350714,2374,"Clinton"
20160330,74947,1553,"Trump"
20160330,41394,1573,"Trump"
20160330,153237,681,"Trump"
20160331,145405,681,"Trump"
20160331,24024,2918,"Clinton"
20160331,26156,1767,"Clinton"
20160331,350735,2374,"Clinton"
20160331,74173,1553,"Trump"
20160331,39160,1573,"Trump"
20160401,140391,681,"Trump"
20160401,37191,1573,"Trump"
20160401,22720,2043,"Clinton"
20160401,25710,1767,"Clinton"
20160401,350760,2374,"Clinton"
20160401,72734,1553,"Trump"
20160402,25409,1767,"Clinton"
20160402,215215,2374,"Clinton"
20160402,72978,1553,"Trump"
20160402,134706,681,"Trump"
20160402,36100,1573,"Trump"
20160402,22741,2043,"Clinton"
20160403,25669,1767,"Clinton"
20160403,84570,2374,"Clinton"
20160403,72434,1553,"Trump"
20160403,128014,681,"Trump"
20160403,33736,1573,"Trump"
20160403,22862,2043,"Clinton"
20160404,26222,1767,"Clinton"
20160404,33997,2374,"Clinton"
20160404,72426,1553,"Trump"
20160404,123886,681,"Trump"
20160404,32705,1573,"Trump"
20160404,23006,2043,"Clinton"
20160405,19505,2918,"Clinton"
20160405,27084,1767,"Clinton"
20160405,72511,1553,"Trump"
20160405,119334,681,"Trump"
20160405,31913,1573,"Trump"
20160405,23115,2043,"Clinton"
20160406,23155,2043,"Clinton"
20160406,19247,2918,"Clinton"
20160406,27840,1767,"Clinton"
20160406,71809,1553,"Trump"
20160406,114834,681,"Trump"
20160406,31311,1573,"Trump"
20160407,28671,1767,"Clinton"
20160407,70755,1553,"Trump"
20160407,111162,681,"Trump"
20160407,30644,1573,"Trump"
20160407,23143,2043,"Clinton"
20160407,18678,2918,"Clinton"
20160408,28415,1767,"Clinton"
20160408,70519,1553,"Trump"
20160408,107426,681,"Trump"
20160408,29976,1573,"Trump"
20160408,23100,2043,"Clinton"
20160408,18312,2918,"Clinton"
20160409,17623,2918,"Clinton"
20160409,25956,1767,"Clinton"
20160409,70186,1553,"Trump"
20160409,104008,681,"Trump"
20160409,29174,1573,"Trump"
20160409,23113,2043,"Clinton"
20160410,63357,3194,"Clinton"
20160410,22212,1767,"Clinton"
20160410,69803,1553,"Trump"
20160410,101894,681,"Trump"
20160410,28558,1573,"Trump"
20160410,23175,2043,"Clinton"
20160411,23224,2043,"Clinton"
20160411,63605,3194,"Clinton"
20160411,21049,1767,"Clinton"
20160411,69305,1553,"Trump"
20160411,99165,681,"Trump"
20160411,28610,1573,"Trump"
20160412,68940,1553,"Trump"
20160412,96002,681,"Trump"
20160412,28788,1573,"Trump"
20160412,23325,2043,"Clinton"
20160412,63772,3194,"Clinton"
20160412,21032,1767,"Clinton"
20160413,20844,1767,"Clinton"
20160413,68240,1553,"Trump"
20160413,92699,681,"Trump"
20160413,28779,1573,"Trump"
20160413,23363,2043,"Clinton"
20160413,63983,3194,"Clinton"
20160414,64130,3194,"Clinton"
20160414,20755,1767,"Clinton"
20160414,68379,1553,"Trump"
20160414,90679,681,"Trump"
20160414,28728,1573,"Trump"
20160414,23348,2043,"Clinton"
20160415,69815,1553,"Trump"
20160415,88008,681,"Trump"
20160415,28474,1573,"Trump"
20160415,23228,2043,"Clinton"
20160415,20508,2918,"Clinton"
20160415,64245,3194,"Clinton"
20160416,64374,3194,"Clinton"
20160416,71007,1553,"Trump"
20160416,86660,681,"Trump"
20160416,28265,1573,"Trump"
20160416,23254,2043,"Clinton"
20160416,20712,2918,"Clinton"
20160417,85555,681,"Trump"
20160417,28036,1573,"Trump"
20160417,23245,2043,"Clinton"
20160417,21001,2918,"Clinton"
20160417,64501,3194,"Clinton"
20160417,71455,1553,"Trump"
20160418,23321,2043,"Clinton"
20160418,71342,1553,"Trump"
20160418,84126,681,"Trump"
20160418,28894,1573,"Trump"
20160418,21036,2918,"Clinton"
20160418,64680,3194,"Clinton"
20160419,23486,2043,"Clinton"
20160419,72083,1553,"Trump"
20160419,83582,681,"Trump"
20160419,30477,1573,"Trump"
20160419,21425,2918,"Clinton"
20160419,65312,3194,"Clinton"
20160420,23546,2043,"Clinton"
20160420,82982,681,"Trump"
20160420,31486,1573,"Trump"
20160420,73899,1553,"Trump"
20160420,21066,2918,"Clinton"
20160420,65802,3194,"Clinton"
20160421,31940,1573,"Trump"
20160421,66007,3194,"Clinton"
20160421,83152,681,"Trump"
20160421,23524,2043,"Clinton"
20160421,74982,1553,"Trump"
20160421,36945,1767,"Clinton"
20160422,76836,1553,"Trump"
20160422,40542,1767,"Clinton"
20160422,66131,3194,"Clinton"
20160422,150675,2557,"Clinton"
20160422,84075,681,"Trump"
20160422,153595,2669,"Trump"
20160423,78275,1553,"Trump"
20160423,40708,1767,"Clinton"
20160423,66236,3194,"Clinton"
20160423,151069,2557,"Clinton"
20160423,85515,681,"Trump"
20160423,153837,2669,"Trump"
20160424,154049,2669,"Trump"
20160424,78664,1553,"Trump"
20160424,40884,1767,"Clinton"
20160424,66364,3194,"Clinton"
20160424,151463,2557,"Clinton"
20160424,88572,681,"Trump"
20160425,89283,681,"Trump"
20160425,154242,2669,"Trump"
20160425,78859,1553,"Trump"
20160425,41114,1767,"Clinton"
20160425,66519,3194,"Clinton"
20160425,151876,2557,"Clinton"
20160426,66625,3194,"Clinton"
20160426,152139,2557,"Clinton"
20160426,89565,681,"Trump"
20160426,154627,2669,"Trump"
20160426,79587,1553,"Trump"
20160426,41152,1767,"Clinton"
20160427,40903,1767,"Clinton"
20160427,32463,3194,"Clinton"
20160427,152396,2557,"Clinton"
20160427,90174,681,"Trump"
20160427,154802,2669,"Trump"
20160427,80832,1553,"Trump"
20160428,82729,1553,"Trump"
20160428,40801,1767,"Clinton"
20160428,152572,2557,"Clinton"
20160428,90228,681,"Trump"
20160428,154968,2669,"Trump"
20160428,18060,2918,"Clinton"
20160429,155208,2669,"Trump"
20160429,17774,2918,"Clinton"
20160429,86358,1553,"Trump"
20160429,40720,1767,"Clinton"
20160429,153387,2557,"Clinton"
20160429,90579,681,"Trump"
20160430,155430,2669,"Trump"
20160430,17364,2918,"Clinton"
20160430,88116,1553,"Trump"
20160430,40578,1767,"Clinton"
20160430,153562,2557,"Clinton"
20160430,87316,681,"Trump"
20160501,153764,2557,"Clinton"
20160501,86890,681,"Trump"
20160501,155614,2669,"Trump"
20160501,17042,2918,"Clinton"
20160501,88981,1553,"Trump"
20160501,40521,1767,"Clinton"
20160502,154118,2557,"Clinton"
20160502,86880,681,"Trump"
20160502,155810,2669,"Trump"
20160502,17641,2918,"Clinton"
20160502,89059,1553,"Trump"
20160502,40597,1767,"Clinton"
20160503,89315,1553,"Trump"
20160503,40573,1767,"Clinton"
20160503,154317,2557,"Clinton"
20160503,86969,681,"Trump"
20160503,156217,2669,"Trump"
20160503,17723,2918,"Clinton"
20160504,156493,2669,"Trump"
20160504,18214,3520,"Clinton"
20160504,90176,1553,"Trump"
20160504,40151,1767,"Clinton"
20160504,154517,2557,"Clinton"
20160504,86922,681,"Trump"
20160505,156709,2669,"Trump"
20160505,18498,3520,"Clinton"
20160505,91022,1553,"Trump"
20160505,39520,1767,"Clinton"
20160505,154690,2557,"Clinton"
20160505,84052,681,"Trump"
20160506,154872,2557,"Clinton"
20160506,82210,681,"Trump"
20160506,157636,2669,"Trump"
20160506,18732,3520,"Clinton"
20160506,97208,1553,"Trump"
20160506,38605,1767,"Clinton"
20160507,155048,2557,"Clinton"
20160507,80427,681,"Trump"
20160507,158158,2669,"Trump"
20160507,18789,3520,"Clinton"
20160507,98957,1553,"Trump"
20160507,37796,1767,"Clinton"
20160508,99074,1553,"Trump"
20160508,36870,1767,"Clinton"
20160508,155222,2557,"Clinton"
20160508,79318,681,"Trump"
20160508,153564,2669,"Trump"
20160508,18767,3520,"Clinton"
20160509,35487,1546,"Clinton"
20160509,98809,1553,"Trump"
20160509,37120,1767,"Clinton"
20160509,155422,2557,"Clinton"
20160509,78517,681,"Trump"
20160509,150829,2669,"Trump"
20160510,149975,2669,"Trump"
20160510,35558,1546,"Clinton"
20160510,98860,1553,"Trump"
20160510,37188,1767,"Clinton"
20160510,155466,2557,"Clinton"
20160510,77521,681,"Trump"
20160511,76059,681,"Trump"
20160511,149862,2669,"Trump"
20160511,35624,1546,"Clinton"
20160511,99342,1553,"Trump"
20160511,36995,1767,"Clinton"
20160511,91934,2557,"Clinton"
20160512,75252,681,"Trump"
20160512,35320,2557,"Clinton"
20160512,149851,2669,"Trump"
20160512,35674,1546,"Clinton"
20160512,100733,1553,"Trump"
20160512,36806,1767,"Clinton"
20160513,36615,1767,"Clinton"
20160513,74372,681,"Trump"
20160513,35702,1546,"Clinton"
20160513,33051,2557,"Clinton"
20160513,149982,2669,"Trump"
20160513,101888,1553,"Trump"
20160514,36483,1767,"Clinton"
20160514,102074,1553,"Trump"
20160514,73394,681,"Trump"
20160514,35746,1546,"Clinton"
20160514,31855,2557,"Clinton"
20160514,149820,2669,"Trump"
20160515,149769,2669,"Trump"
20160515,36420,1767,"Clinton"
20160515,101562,1553,"Trump"
20160515,72118,681,"Trump"
20160515,35811,1546,"Clinton"
20160515,31121,2557,"Clinton"
20160516,106985,2955,"Clinton"
20160516,103816,2669,"Trump"
20160516,36541,1767,"Clinton"
20160516,99776,1553,"Trump"
20160516,441381,3140,"Clinton"
20160516,71594,681,"Trump"
20160517,71236,681,"Trump"
20160517,107131,2955,"Clinton"
20160517,56168,2669,"Trump"
20160517,36640,1767,"Clinton"
20160517,98380,1553,"Trump"
20160517,441988,3140,"Clinton"
20160518,71007,681,"Trump"
20160518,107286,2955,"Clinton"
20160518,37004,1767,"Clinton"
20160518,32030,1573,"Trump"
20160518,97738,1553,"Trump"
